name,cuisine,price_level,lat,lon,image_url,category,category_international,opening_hours,address,facebook,phone,email,url,RunDate
ขนมครกโบราณ แม่โบ้,สตรีทฟู้ด/รถเข็น,ต่ำกว่า 100 บาท,7.888461629,98.38680762,https://img.wongnai.com/p/_-x_/2018/02/05/0ed24aa050754fbf85c224f24350f88b.jpg,สตรีทฟู้ด/รถเข็น,Street Food,"{'open': True, 'message': 'จนถึง 15:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถ.เยาวราช', 'hint': 'อยู่ระหว่างสี่แยกลกเที้ยนกับสี่แยกอำเภอ ร้านอยู่เลยทางเข้าโรงแรมสิริมาประมาณ 5 หลัง', 'subDistrict': {'id': 849, 'name': 'ตลาดใหญ่'}, 'district': {'id': 844, 'name': 'เมืองภูเก็ต'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",-,081-891-6294,-,https://www.wongnai.com/delivery/businesses/308287NN,6/29/2021 11:55
ราดหน้ายอดผักนายเหลา (นางลิ้นจี่) ถนนตก,ก๋วยเตี๋ยว,ต่ำกว่า 100 บาท,13.6949848,100.4948173,https://img.wongnai.com/p/_-x_/2018/07/03/fb1b274982a04ff28e26b2bf413e418a.jpg,ก๋วยเตี๋ยว,Noodles,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '2967 ถนน เจริญกรุง ', 'hint': 'ปากซอยเจริญกรุง109', 'subDistrict': {'id': 40944, 'name': 'บางคอแหลม'}, 'district': {'id': 147, 'name': 'บางคอแหลม'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/Nailao.ladnayodpak/,860009620,-,https://www.wongnai.com/delivery/businesses/71858vl,6/29/2021 11:55
ชานมสิงโตพ่นไฟ Gold Lion Sugar เพชรเกษม 48 แยก 4,ชานมไข่มุก/คาเฟ่,ต่ำกว่า 100 บาท,13.71885625,100.4453764,https://img.wongnai.com/p/_-x_/2021/06/16/05cbeae5acf041968afe67890b53ca5c.jpg,ชานมไข่มุก/คาเฟ่,Pearl Tea/Bubble Tea/Cafe,"{'open': False, 'message': 'จะเปิดในเวลา 08:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '55ถนน เพชรเกษม 48เเยก4 แขวง บางด้วน เขตภาษีเจริญ กรุงเทพมหานคร ประเทศไทย 10160', 'hint': 'ใกล้เซเว่น จะมีหัวสิงโตสีทอง', 'subDistrict': {'id': 112, 'name': 'บางด้วน'}, 'district': {'id': 110, 'name': 'ภาษีเจริญ'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,"6,501,375,330,805,640,000",-,https://www.wongnai.com/delivery/businesses/666692ZJ,6/29/2021 11:55
Rin Rin Bubble Milk Tea ลาซาล,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,13.662854,100.616863,https://img.wongnai.com/p/_-x_/2018/12/11/f0c4b635a77f4125a2ba1cdd62f8d8b0.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '50/771, ถนนลาซาล, บางนา, กรุงเทพมหานคร, 10260, ประเทศไทย', 'hint': '', 'subDistrict': {'id': 211, 'name': 'บางนา'}, 'district': {'id': 210, 'name': 'บางนา'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,924203955,walkuphigh@gmail.com,https://www.wongnai.com/delivery/businesses/358147GK,6/29/2021 11:55
เจ๊นุช  สุกี้กระทะร้อน/ตามสั่ง,อาหารตามสั่ง,-,13.84700885,100.4385437,https://img.wongnai.com/p/_-x_/2020/07/10/2350174c70e54871b3f58b69f3a3bc65.jpg,อาหารตามสั่ง,À La Carte,"{'open': False, 'message': 'จะเปิดในเวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '88 ถนน บางกรวย - ไทรน้อย ตำบลบางเลน อำเภอบางใหญ่ นนทบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 758, 'name': 'บางเลน'}, 'district': {'id': 755, 'name': 'บางใหญ่'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",-,982478419,-,https://www.wongnai.com/delivery/businesses/592645ad,6/29/2021 11:55
YAMAZAKI EXPRESS BTS Mochit,เบเกอรี/เค้ก,ต่ำกว่า 100 บาท,13.802506,100.551721,https://img.wongnai.com/p/_-x_/2019/08/14/f8d6dc95161b4bfa97096e2cd5ca1235.jpg,เบเกอรี/เค้ก,Bakery/Cake,"{'open': False, 'message': 'จะเปิดในเวลา 06:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'กรุงเทพมหานคร', 'hint': '', 'subDistrict': {'id': 24472, 'name': 'จตุจักร'}, 'district': {'id': 142, 'name': 'จตุจักร'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/Thai-Yamazaki-494776340681214/,02-632-6829,-,https://www.wongnai.com/delivery/businesses/55832QD,6/29/2021 11:55
Koomi เซ็นทรัลพระราม 3,เครื่องดื่ม/น้ำผลไม้,ต่ำกว่า 100 บาท,13.697567,100.537579,https://img.wongnai.com/p/_-x_/2020/10/10/ef863d5313b84d9baa0991d45939adbe.jpg,เครื่องดื่ม/น้ำผลไม้,Beverage/Juice,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 11:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '79 ถนนสาธุประดิษฐ์ แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120', 'hint': '', 'subDistrict': {'id': 66, 'name': 'ช่องนนทรี'}, 'district': {'id': 65, 'name': 'ยานนาวา'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,638834449,jira.tup.holding@gmail.com,https://www.wongnai.com/delivery/businesses/595784YC,6/29/2021 11:55
จ๊ะเอ๋  ขนมหวาน,ของหวาน,-,13.6388871,100.6180849,https://img.wongnai.com/p/_-x_/2021/04/01/103aee898c524871ac91c4a032f2c7be.jpg,ของหวาน,Dessert,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '1962 ด่านสำโรง 38/4 ตำบล สำโรงเหนือ อำเภอเมืองสมุทรปราการ สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 945, 'name': 'สำโรงเหนือ'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,612969550,-,https://www.wongnai.com/delivery/businesses/831760zE,6/29/2021 11:55
เจ๊นกตามสั่ง,ก๋วยเตี๋ยว,-,13.54078346,100.9656634,https://img.wongnai.com/p/_-x_/2021/06/15/e23cb8a6b901484ab457695b97e61902.jpg,ก๋วยเตี๋ยว,Noodles,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '3 บางวัว ตำบล บางวัว อำเภอบางปะกง ฉะเชิงเทรา ประเทศไทย', 'hint': '', 'subDistrict': {'id': 1811, 'name': 'บางวัว'}, 'district': {'id': 1808, 'name': 'บางปะกง'}, 'city': {'id': 1766, 'name': 'ฉะเชิงเทรา'}}",-,897540996,-,https://www.wongnai.com/delivery/businesses/910754ys,6/29/2021 11:55
ราดหน้า Yesped,อาหารไทย/อาหารจานเดียว/สตรีทฟู้ด/รถเข็น,ต่ำกว่า 100 บาท,13.163228,100.9381948,https://img.wongnai.com/p/_-x_/2017/11/04/36fe9d7194ad4948b61c51f66e2957c4.jpg,อาหารไทย/อาหารจานเดียว/สตรีทฟู้ด/รถเข็น,Thai/Rice Dish/Street Food,"{'open': True, 'message': 'จนถึง 20:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '182/12 สุรศักดิ์ ตำบลสุรศักดิ์ อำเภอศรีราชา ชลบุรี ประเทศไทย 20110', 'hint': '12.262958,102.504504', 'subDistrict': {'id': 358, 'name': 'สุรศักดิ์'}, 'district': {'id': 352, 'name': 'ศรีราชา'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,868292396,hs2vrm@gmail.com,https://www.wongnai.com/delivery/businesses/949127He,6/29/2021 11:55
ฟู่ ร้านข้าวถ้วย | Fu Rice Bowl พัทยาใต้,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี/อาหารจานเดียว/อาหารจีน,ต่ำกว่า 100 บาท,12.95437656,100.9068357,https://img.wongnai.com/p/_-x_/2020/11/22/62f08f1436a947d6bdebaafb7ab5fd40.jpg,อาหารกล่อง/ข้าวกล่อง เดลิเวอรี/อาหารจานเดียว/อาหารจีน,Delivery Only/Rice Dish/Chinese,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 12:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'หนองปรืออ เมืองพัทยา อำเภอบางละมุง ชลบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 304, 'name': 'นาเกลือ'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,840955093,-,https://www.wongnai.com/delivery/businesses/620355vZ,6/29/2021 11:55
Tea Sis cafe' - ที-ซิส คาเฟ่,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,12.82323962,100.9241054,https://img.wongnai.com/p/_-x_/2021/05/18/de33c587797a49118607f314f89bf841.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '36/17 ม.7 ต.ห้วยใหญ่ อ. บางละมุงจ.ชลบุรี 20150', 'hint': 'เข้าซอยนาจอมเทียน 13 ข้ามทางรถไฟมา 300 เมตรร้านอยู่ขวามือ', 'subDistrict': {'id': 309, 'name': 'ห้วยใหญ่'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,879884420,konun1616@hotmail.com,https://www.wongnai.com/delivery/businesses/638561lK,6/29/2021 11:55
Southern Coffee โรงพยาบาลยะลา,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,6.547369,101.276459,https://img.wongnai.com/p/_-x_/2016/07/22/03b41a8c01d3446fa3bbbb879f57bde6.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': True, 'message': 'จนถึง 18:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนน เทศบาล 1', 'hint': 'ร้านอยู่ใกล้ OPD', 'subDistrict': {'id': 5324, 'name': 'สะเตง'}, 'district': {'id': 5323, 'name': 'เมืองยะลา'}, 'city': {'id': 5322, 'name': 'ยะลา'}}",-,083-183-3774,-,https://www.wongnai.com/delivery/businesses/241902ee,6/29/2021 11:55
บุปผาเครปแป้งกรอบ,ของหวาน,ต่ำกว่า 100 บาท,8.4153745,99.9745048,https://img.wongnai.com/p/_-x_/2020/12/08/379aac6ae7b144ed8fa0b1e96cc28e8d.jpg,ของหวาน,Dessert,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '18 Sri Thammasok 2 Soi', 'hint': '', 'subDistrict': {'id': 2995, 'name': 'ในเมือง'}, 'district': {'id': 2994, 'name': 'เมืองนครศรีธรรมราช'}, 'city': {'id': 2993, 'name': 'นครศรีธรรมราช'}}",-,864887898,Mizzapoi13@gmail.com,https://www.wongnai.com/delivery/businesses/677872Jh,6/29/2021 11:55
ร้านอาหารตามใจคนขาย,อาหารตามสั่ง,-,13.34827959,101.0361868,https://img.wongnai.com/p/_-x_/2018/10/31/610e64cff4a940f6882f5026fffd45b8.jpg,อาหารตามสั่ง,À La Carte,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '34/54 ม.2 ซอยโรงเรียนเจริญสุขวิทยา ตำบลหนองรี อำเภอเมือง จังหวัดชลบุรี 20000', 'hint': '', 'subDistrict': {'id': 285, 'name': 'หนองรี'}, 'district': {'id': 270, 'name': 'เมืองชลบุรี'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,812888418,-,https://www.wongnai.com/delivery/businesses/900031zv,6/29/2021 11:55
ผัดไทยวันชาติ,อาหารจานเดียว/อาหารไทย,ต่ำกว่า 100 บาท,13.7593234,100.5028907,https://img.wongnai.com/p/_-x_/2020/11/10/62eb94b406864120834fd1fd8b362dfa.jpg,อาหารจานเดียว/อาหารไทย,Rice Dish/Thai,"{'open': False, 'message': 'จะเปิดในเวลา 11:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '423 ถนน พระสุเมรุ แขวง วัดบวรนิเวศ เขตพระนคร กรุงเทพมหานคร ประเทศไทย', 'hint': 'ร้านตั้งอยู่ที่เดียวกับครัวป้าแดงบางลำพู ใกล้แยกวันชาติ วัดบวรนิเวศน์ โรงเรียนสตรีวิทยา ', 'subDistrict': {'id': 9, 'name': 'บวรนิเวศ'}, 'district': {'id': 2, 'name': 'พระนคร'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,"228,006,890,992,895,000",-,https://www.wongnai.com/delivery/businesses/671527Vp,6/29/2021 11:55
